Customer Code,Customer Name,Country Name,Employee ,Customer Type
C2189,BORUSAN HOLDING,TURKEY,ARZU,Potential
C2174,BORUSAN LOGISTICS,,Unassigned,Potential
C2678,BOSPHORUS SHIPPING PTE LTD,SINGAPORE,OMAR,Potential
C1844,Botrys Ship Sales Co.,UNITED ARAB EMIRATES,Unassigned,Potential
C1561,Bourbon Baltic,RUSSIAN FEDERATION,Unassigned,Potential
C1791,BOURBON GULF,UNITED ARAB EMIRATES,Unassigned,Potential
C1313,BOURBON OFFSHORE,UNITED ARAB EMIRATES,Unassigned,Potential
C0972,Bourbon Offshore MMI,UNITED ARAB EMIRATES,Unassigned,Potential
C0897,Boxco Logistics India (P) Ltd,INDIA,Unassigned,Potential
C0871,BP AUSTRALIA PTY. LTD.,,SATNAM,Potential
C1863,BP Exploration Operating Co Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C2228,BP Marine,,SATNAM,Potential
C0973,Braves Ship Co Ltd.,UNITED ARAB EMIRATES,Unassigned,Potential
C1249,BRAVO ENERGY,UNITED ARAB EMIRATES,Unassigned,Potential
C1992,British Marine Plc,INDIA,Unassigned,Potential
C1540,Brobulk,UNITED KINGDOM,Unassigned,Potential
C1218,BROOK OCEAN SHIPPING,UNITED ARAB EMIRATES,Unassigned,Potential
C1640,Broom Group,CHILE,Unassigned,Potential
C0029,BROTOJOYO MARITIME PTE LTD,INDONESIA,Unassigned,Potential
C0974,Brunelllo Shipping Co Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C0975,Brunello Shipping Co Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C0550,BRUNO BISCHOFF REEDEREI GMBH & COMPANY KG,GERMANY,Unassigned,Potential
C1577,BSM Cyprus,CYPRUS,Unassigned,Potential
C0976,BUE Marine Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C2417,Bulk & Metal Transport (UK) LLP / Comet Shipping & Chartering Ltd,UNITED KINGDOM,ARZU,Potential
C2673,BULK ATLANTIC DENIZCILIK LTD.STI.,TURKEY,Unassigned,Potential
C022602,BULK ATLANTIC INC/TAMI PROJECTS INC,MARSHALL ISLANDS,Unassigned,Potential
BULK MARINE LTD,BULK MARINE LTD,,OMAR,Potential
C1367,BULK TRADING SA LUGANO,SWITZERLAND,Unassigned,Potential
C0977,Bulk Way General Trading LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2413,Bulktrade Pte Ltd,SINGAPORE,KAREN,Potential
C2385,BUNKERHOLDINGS LTD,,Unassigned,Potential
C2479,Bunkerone,,Unassigned,Potential
C1457,BUREAU SHIP SERVICE,LATVIA,Unassigned,Potential
C0368,BW LPG PRIVATE LIMITED,SINGAPORE,WILL ZHANG,Potential
C0436,BYZANTINE MARITIME CORPORATION,GEORGIA,Unassigned,Potential
C2459,C AND S ENERGY,,Unassigned,Potential
C1521,C Transport Maritime (CTM),FRANCE,Unassigned,Potential
C0409,C0409,,Unassigned,Potential
C2108,C2108,,Unassigned,Potential
C2109,C2109,,Unassigned,Potential
V0631,CACTOL PTE LTD,,Unassigned,Potential
C0030,CAG ASIA LIMITED,,Unassigned,Potential
C0978,Cal Dive,UNITED ARAB EMIRATES,Unassigned,Potential
C1628,Calisa,ITALY,Unassigned,Potential
C1231,CALVART MARINE SERVICES LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2222,Canada Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C0979,CANADA SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0662,CAPE MAHON SHIPPING CO LTD,CYPRUS,WILL ZHANG,Potential
C1629,Carboflotta group,ITALY,Unassigned,Potential
C2845,Cardiff LNG Eta Owning LLC M/T COBIA LNG C/O TMS Cardiff Gas Ltd.,MARSHALL ISLANDS,STELLA,Potential
C0387,CARGILL INTERNATIONAL SA,SWITZERLAND,Unassigned,Potential
C0474,"CARGO MOVERS, INDIA",INDIA,Unassigned,Potential
C1431,CARMEUSE,BELGIUM,Unassigned,Potential
C1512,Carnival,UNITED STATES OF AMERICA,Unassigned,Potential
C1625,Casillo Commodities Italia,ITALY,Unassigned,Potential
C0980,Caspian Petrochemical FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C1984,Caspian Shipping Company,AZERBAIJAN,Unassigned,Potential
C1419,Castleton Commodities (CCI),SWITZERLAND,Unassigned,Potential
C0573,CATHAY SHIPPING & FREIGHT SERVICES PTE LTD,,Unassigned,Potential
C1223,CAVALIER ENERGY LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0981,Cavalier Enterprise Inc,UNITED ARAB EMIRATES,Unassigned,Potential
C1541,CB Marine,UNITED KINGDOM,Unassigned,Potential
C1731,CCC (Underwater Engineering S.A.L),UNITED ARAB EMIRATES,Unassigned,Potential
C0982,CCC (Underwater Engineering) S.A.L.,UNITED ARAB EMIRATES,Unassigned,Potential
C2087,"CEFC INTERNATIONAL (ZHOUSHAN) PETROLEUM CO.,LIMITED",,SATNAM,Potential
C0376,CELSIUS SHIPPING,DENMARK,Unassigned,Potential
C0031,CENHUA PETROLEUM PTE LTD,SINGAPORE,Unassigned,Potential
C2255,Centennial Maritime Ventures Pte Ltd,SINGAPORE,Unassigned,Potential
C0033,CENTRANS INTERNATIONAL MARINE SHIPPING CO,CHINA,Unassigned,Potential
C1487,Centrica,UNITED KINGDOM,Unassigned,Potential
C0379,CENTROFIN MANAGEMENT INCORPORATED,GEORGIA,STELLA,Potential
C0801,CEPSA,,SATNAM,Potential
C1752,Ceramin FZC,UNITED ARAB EMIRATES,Unassigned,Potential
C0378,CERRAHGIL DENIZCILIK NAKLIYAT VE TICARET A.S.,TURKEY,MAAZ AHMED,Potential
C0983,CGG Veritas Services SA Abu Dhabi,UNITED ARAB EMIRATES,Unassigned,Potential
C1591,Champion tankers,NORWAY,Unassigned,Potential
C0312,CHANDRIS (HELLAS) INCORPORATED,GEORGIA,Unassigned,Potential
C1402,Charles Willie Shipping,UNITED KINGDOM,Unassigned,Potential
C1272,CHARTER BULK SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0984,Charter Trade Global LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0985,Charterbulk,UNITED ARAB EMIRATES,Unassigned,Potential
C2694,CHARTERWELL MARITIME S.A.,GREECE,STELLA,Potential
C2668,Chartworld Maritime Management Corporation,GREECE,STELLA,Potential
C0574,CHEER ISLAND MARINE S.A.,,Unassigned,Potential
C0385,CHEMBULK MARITIME USA LLC,UNITED STATES OF AMERICA,Unassigned,Potential
C2258,CHEMOIL,,SATNAM,Potential
C1470,Chemship B.V.,NETHERLANDS,Unassigned,Potential
V0713,"CHES Bunker Services, LLC",UNITED STATES OF AMERICA,SASCHA,Potential
C0986,Chet Morrison Contractors Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C0909,CHEVRON,,SATNAM,Potential
C0034,CHI NHANH CONG TY CO PHAN THUONG,VIETNAM,Unassigned,Potential
C0500,CHIMBUSCO,,SATNAM,Potential
C0779,CHIMBUSCO PANNATION,,SATNAM,Potential
C2537,CHINA RESOURCE CHARTERING LIMITED,CHINA,CHONG HAN,Potential
C0351,CHINA SHIPPING INTERNATIONAL SHIP MANAGEMENT COMPANY LIMITED,CHINA,Unassigned,Potential
C0231,CHINA STEEL EXPRESS CORPORATION,TAIWAN,Unassigned,Potential
C2662,CHINESE-POLISH JOINT STOCK SHIPPING COMPANY,POLAND,KAREN,Potential
C0415,CHIOS NAVIGATION COMPANY LIMITED,UNITED KINGDOM,Unassigned,Potential
C1376,Ciner Ship Management,TURKEY,Unassigned,Potential
C1558,Classic Maritime,FRANCE,Unassigned,Potential
C1532,CLdN Cobelfret,LUXEMBOURG,Unassigned,Potential
C1524,Clipper,DENMARK,Unassigned,Potential
C0388,Clipper Bulk Shipping Ltd,INDIA,Unassigned,Potential
C1202,CMA CGM,FRANCE,Unassigned,Potential
C0646,CMA CGM French Line,FRANCE,Unassigned,Potential
C0393,CMA CGM SA The French Line,INDIA,Unassigned,Potential
C0394,CMA SHIPS SAS,FRANCE,Unassigned,Potential
C0370,CNC LINE-CHINESE TAIPEI,TAIWAN,Unassigned,Potential
C0987,Coal & Oil Company LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2402,COASTAL PERFORMANCE INTERNATIONAL CO LTD,,Unassigned,Potential
C2835,Colombian Navy / Agencia Logistica de las FFMM,COLOMBIA,SONNICH 1,Potential
C1651,Colonial Navigation Company,UNITED STATES OF AMERICA,Unassigned,Potential
C0328,COLUMBIA SHIPMANAGEMENT-SNG,SINGAPORE,WILL ZHANG,Potential
C0988,Combined Diving & Inspection,UNITED ARAB EMIRATES,Unassigned,Potential
C2157,Combined Mining & Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C1280,COMBINED MINING AND SHIPPING FZE,UNITED ARAB EMIRATES,Unassigned,Potential
COMET,COMET,,Unassigned,Potential
C2175,Comet Shipping &Chartering Ltd.,,Unassigned,Potential
C2190,COMET/Bulk and Metal Chartering,TURKEY,ARZU,Potential
C0037,"COMPANIA ESPANOLA DE PETROLEOS, SAU",SPAIN,Unassigned,Potential
C1642,Compania Naviera Horamar,ARGENTINA,Unassigned,Potential
C0789,COMPASS SHIPPING SERVICES LLC,,Unassigned,Potential
V0425,Conary Holding Co,,Unassigned,Potential
C1639,CONAVAL,CHILE,Unassigned,Potential
C1605,Concodia Maritime,NORWAY,Unassigned,Potential
C2165,Concorde Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C0481,CONFIDENCE SHIPPING CO PVT LTD,INDIA,Unassigned,Potential
C0989,Consolidated Contractor Company,UNITED ARAB EMIRATES,Unassigned,Potential
C0637,CONSOLIDATED MARINE MANAGEMENT,GEORGIA,Unassigned,Potential
C0990,Consolidated Shipping Services LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2461,Consort,,Unassigned,Potential
C2456,CONSORT BUNKERS (ZHOUSHAN),,SATNAM,Potential
C0514,CONTI 168 CONTI PERIDOT,GERMANY,Unassigned,Potential
C0276,CONTI AMETHYST 176 SCHIFFFAHRT,GERMANY,Unassigned,Potential
C1543,Conti GMT,NETHERLANDS,Unassigned,Potential
C0991,COPA SHIPPING DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
V0485,COPE YACHTING LIMITED,UNITED KINGDOM,Unassigned,Potential
C1243,COPEMER LTD,FRANCE,Unassigned,Potential
C1813,Corporate Shipping Agency,UNITED ARAB EMIRATES,Unassigned,Potential
C0524,COSCO BULK CARRIER COMPANY LIMITED,CHINA,Unassigned,Potential
C0401,COSCO CONTAINER LINES LIMITED (COSCON),CHINA,Unassigned,Potential
C0626,COSCO SHIPPING COMPANY LIMITED (COSCOL),CHINA,Unassigned,Potential
C0656,COSCO SHIPPING TANKER SHANGHAI,CHINA,Unassigned,Potential
C2014,COSIMA Marine Pvt Ltd,INDIA,Unassigned,Potential
C0311,COSMOSHIP MANAGEMENT S.A.,GEORGIA,Unassigned,Potential
C0255,COSTA CROCIERE SPA,ITALY,Unassigned,Potential
C1636,Costa Curises,ITALY,Unassigned,Potential
C2131,Costalina General Trading FZC,UNITED ARAB EMIRATES,Unassigned,Potential
C0664,COSTAMARE SHIPPING COMPANY S.A.,GEORGIA,Unassigned,Potential
C2100,COSTANK,,SATNAM,Potential
C0039,COURAGE MARINE GROUP LIMITED,TAIWAN,WILL ZHANG,Potential
C0506,CPC CORPORATION,,MALEK,Potential
C1003,CPI,,SATNAM,Potential
C1373,Crystal Maritime (UK) LLP,UNITED KINGDOM,Unassigned,Potential
C2798,CS Caltex,,Unassigned,Potential
C1814,CS Offshore,UNITED ARAB EMIRATES,Unassigned,Potential
C1864,CS Ship Management LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2095,CUR OIL,,SATNAM,Potential
V0044,Cyclades Marine Services,UNITED ARAB EMIRATES,Unassigned,Potential
C1341,Cyclades maritime,GEORGIA,Unassigned,Potential
C2363,CYE PETROL,,Unassigned,Potential
C0369,CYPRUS SEA LINES COMPANY LIMITED,GEORGIA,Unassigned,Potential
C1866,Cyrus Group Of Companies,UNITED ARAB EMIRATES,Unassigned,Potential
C1220,CYRUS SHIPPING,UNITED ARAB EMIRATES,Unassigned,Potential
C1815,Cyrus Shipping Services,UNITED ARAB EMIRATES,Unassigned,Potential
C1630,D Alesio group,ITALY,Unassigned,Potential
C1817,D B C Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1818,DA-Desk FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C0412,DAELIM CORPORATION,"KOREA, REPUBLIC OF",HYUKMIN,Potential
C0411,DAELIM H.& L. COMPANY LIMITED,"KOREA, REPUBLIC OF",HYUKMIN,Potential
C0666,DAEWOO LOGISTICS CORPORATION,"KOREA, REPUBLIC OF",HYUKMIN,Potential
C0286,DAIICHI CHUO KISEN KAISHA,JAPAN,WILL ZHANG,Potential
C0719,DAITOH TRADING COMPANY LIMITED,JAPAN,WILL ZHANG,Potential
C1348,Dalarö Shipping,SWEDEN,Unassigned,Potential
C1819,Dalia Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C0316,DALNAVE NAVIGATION INCORPORATED,GEORGIA,Unassigned,Potential
C0455,DAMANI SHIPPING PVT LTD,INDIA,Unassigned,Potential
C1820,Damen Shipyards Sharjah FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C0528,D'AMICO TANKERS DESIGNATED ACTIVITY COMPANY,IRELAND,Unassigned,Potential
C2201,DANIA ENERGY SUPPLY,,SATNAM,Potential
C1823,Daniel Surveying FZC,UNITED ARAB EMIRATES,Unassigned,Potential
C1424,Danton Shipping,EUROPEAN UNION,Unassigned,Potential
C1537,DAO Maritime Ltd,UNITED KINGDOM,Unassigned,Potential
C1247,DBC SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1825,DCN GLOBAL LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1403,Dealex,EUROPEAN UNION,Unassigned,Potential
C0638,DEARBORN SHIPPING CO,LIBERIA,MAAZ AHMED,Potential
C1806,Deena Shipping,UNITED ARAB EMIRATES,Unassigned,Potential
C1827,DEENA SHIPPING LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0831,DEEP SEA RECOVERY PTE LTD,SINGAPORE,Unassigned,Potential
C1740,Deepsea Offshore,UNITED ARAB EMIRATES,Unassigned,Potential
C1308,DEEPSEA OFFSHORE INTERNATIONAL FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C1667,DEKAMAR SHIPPING COMPANY MERSIN,TURKEY,Unassigned,Potential
C1305,DELTA AL MUHITAT SHIPPING LLC / OYSTER CARGO,UNITED ARAB EMIRATES,Unassigned,Potential
C1330,DELTA MARINE SERVICES LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1691,DELTA NAVIGATION W.L.L,QATAR,Unassigned,Potential
C0041,DELTA SHIPPING CO LTD,THAILAND,Unassigned,Potential
C0360,DELTA TANKERS LIMITED,GEORGIA,Unassigned,Potential
V0630,Denholm Port Services Ltd,UNITED KINGDOM,OMAR,Potential
C1668,DENSA TANKER,,Unassigned,Potential
C1830,Densay Shipping and Trading DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C0283,DESHPRABHU SHIPPING CO,INDIA,Unassigned,Potential
C1152,DESTINY MARINE & SHIPPING COMPANY LIMITED,NIGERIA,Unassigned,Potential
C0042,DEUTCHE MAXCOM GMBH,,Unassigned,Potential
C2196,DEVAL DENIZCILIK,TURKEY,ARZU,Potential
C1669,Devbulk,TURKEY,OMAR,Potential
DEVBULK,DEVBULK GEMI ISLETMECILIGI A.S.,,Unassigned,Potential
C2107,DEVBULK GEMI ISLETMECILIGI AS,TURKEY,Unassigned,Potential
C1312,DEXTER OFFSHORE,UNITED ARAB EMIRATES,Unassigned,Potential
C1832,Dexter Offshore NV,UNITED ARAB EMIRATES,Unassigned,Potential
C1334,Dh-Dhekelia Shipmanagement Ltd,EUROPEAN UNION,Unassigned,Potential
C0410,DHT MARITIME INCORPORATED,NORWAY,Unassigned,Potential
C0734,DIAMOND BULK CARRIERS PRIVATE LIMITED,SINGAPORE,WILL ZHANG,Potential
C1219,DIAMOND MARITIME,UNITED ARAB EMIRATES,Unassigned,Potential
C1652,Diamond Shipping,UNITED STATES OF AMERICA,Unassigned,Potential
C1519,Diana Shipping Services S.A.,GEORGIA,Unassigned,Potential
C0744,DIAS SHIPOWNING INC,CYPRUS,WILL ZHANG,Potential
C1714,DINA SHIPPING AND TRADING COMPANY,EGYPT,Unassigned,Potential
C0752,DIOLKOS SHIPPING UNO LTD,CYPRUS,WILL ZHANG,Potential
C2800,DISTRIBUIDORA URUGUAYA DE COMBUSTIBLES S.A.,,Unassigned,Potential
C1833,DNO Al Khaleej Limited,UNITED ARAB EMIRATES,Unassigned,Potential
C1835,DNO ASA,UNITED ARAB EMIRATES,Unassigned,Potential
C1837,Dockendale Ship Management DMCCO,UNITED ARAB EMIRATES,Unassigned,Potential
C1840,Doha Marine Services W.L.L.,UNITED ARAB EMIRATES,Unassigned,Potential
C0461,DOLPHIN OFFSHORE SHIPPING LIMITED,INDIA,Unassigned,Potential
C0607,DONG-A TANKER CORPORATION,,Unassigned,Potential
C0234,DOOYANG LIMITED,"KOREA, REPUBLIC OF",HYUKMIN,Potential
C1343,DORIAN LPG,UNITED STATES OF AMERICA,Unassigned,Potential
C0338,DOUN KISEN COMPANY LIMITED,JAPAN,WILL ZHANG,Potential
C1764,DP World Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C0407,DREDGING CORPORATION OF INDIA LIMITED,INDIA,Unassigned,Potential
C1843,Dresging International - Abu Dhabi,UNITED ARAB EMIRATES,Unassigned,Potential
C1845,Drydocks World Dubai,UNITED ARAB EMIRATES,Unassigned,Potential
C1442,DTS (part of Delta Holding),EUROPEAN UNION,Unassigned,Potential
C1846,Dubai Coast Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1847,Dubai Trading Agency LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1850,Dubai Transport Company LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1851,Dubai Ultimate Charter,UNITED ARAB EMIRATES,Unassigned,Potential
C1580,Ducat,CYPRUS,Unassigned,Potential
C1324,DULAM INTERNATIONAL,UNITED ARAB EMIRATES,Unassigned,Potential
C1854,Dulam International Limited,UNITED ARAB EMIRATES,Unassigned,Potential
C1761,Dulam International Ltd,UNITED ARAB EMIRATES,Unassigned,Potential
C1670,DÜNYA Shipping,TURKEY,Unassigned,Potential
C2521,DUONG DONG - SAI GON JOINT STOCK COMPANY,VIETNAM,VALERIO,Potential
C0262,"DUWON SHIPPING CO.,LTD","KOREA, REPUBLIC OF",Unassigned,Potential
C1671,DÜZGIT Group,TURKEY,Unassigned,Potential
C2415,Dynagas LTD,GEORGIA,STELLA,Potential
C2321,Dynamic Fuels c/o Transcoma Shipping,SPAIN,MAAZ AHMED,Potential
C1842,Dynamic Marine Services,UNITED ARAB EMIRATES,Unassigned,Potential
C1858,Dynamic marine Services FZC,UNITED ARAB EMIRATES,Unassigned,Potential
C1195,DYNAMIC MARINE SERVICES LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2617,"DYNAMIC OIL SOLUTION CO., LTD","KOREA, REPUBLIC OF",ANDY NG,Potential
C1860,Dynamik Marine Solutions,UNITED ARAB EMIRATES,Unassigned,Potential
C1862,Eagle Vision UAE,UNITED ARAB EMIRATES,Unassigned,Potential
V0663,Eastern Bay Shipping DMCC,UNITED ARAB EMIRATES,MALEK,Potential
C0049,EASTERN BULK CARRIERS AS,NORWAY,Unassigned,Potential
C0050,EASTERN DRAGON SHIPPING CO. LTD,VIETNAM,Unassigned,Potential
C1865,Eastern Echo DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C0297,EASTERN MEDITERRANEAN MARITIME LIMITED,GEORGIA,Unassigned,Potential
C0542,EASTERN PACIFIC SHIPPING PRIVATE LIMITED,SINGAPORE,WILL ZHANG,Potential
C1867,Eastgate Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0997,Echo Cargo & Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1294,ECHO CARGO AND SHIPPING LLC,,Unassigned,Potential
C1869,"ED&F MAN Shipping Ltd, DA-Desk",UNITED ARAB EMIRATES,Unassigned,Potential
C1550,EDF Trading,UNITED KINGDOM,Unassigned,Potential
C2652,EDISON CHOUEST OFFSHORE LLC,UNITED STATES OF AMERICA,Unassigned,Potential
C2808,EE SHIPPING CORP c/o ELEEN MARINE JSC c/o OCM MARITIME AMAZON LLC,BULGARIA,OMAR,Potential
V0564,EGE SHIPPING AND BUNKERING LTD,,Unassigned,Potential
C022603,"EGEDEN DENIZCILIK VE TASIMACILIK TICARET
A",TURKEY,Unassigned,Potential
C1439,Eimskip,NORWAY,Unassigned,Potential
C1872,Eitzen Chemical A/S,UNITED ARAB EMIRATES,Unassigned,Potential
C1455,Eksen ship,TURKEY,Unassigned,Potential
C1615,Ektank,NORWAY,Unassigned,Potential
C1716,El Fath for International Trade,EGYPT,Unassigned,Potential
C1717,EL REEDY SHIPPING AGENCY,EGYPT,Unassigned,Potential
C0657,ELEKTRANS SHIPPING PVT LTD,INDIA,Unassigned,Potential
ELENA,ELENA,,Unassigned,Potential
C2503,ELETTRA TLC S.p.A.,,VALERIO,Potential
C1672,ELIT DENIZCILIK,TURKEY,Unassigned,Potential
C1868,Elite Way Marine Services Est,UNITED ARAB EMIRATES,Unassigned,Potential
C1381,Elka Shipping,UNITED KINGDOM,Unassigned,Potential
C1594,Elkem Chartering,NORWAY,Unassigned,Potential
C1295,EMARAT MARITIME,UNITED ARAB EMIRATES,Unassigned,Potential
C1874,Emarat Maritime L.L.C.,UNITED ARAB EMIRATES,Unassigned,Potential
C1839,Emarat Maritime LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1841,E-MARINE PJSC,UNITED ARAB EMIRATES,Unassigned,Potential
C0052,EMERALD MARITIME PTE LTD,INDONESIA,ARZU,Potential
C1877,Emilu,UNITED ARAB EMIRATES,Unassigned,Potential
C1879,Emirates Bulk Carriers L.L.C,UNITED ARAB EMIRATES,Unassigned,Potential
C1751,Emirates General Petroleum,UNITED ARAB EMIRATES,Unassigned,Potential
C1765,Emirates Marine Environmental Group,UNITED ARAB EMIRATES,Unassigned,Potential
C1881,Emirates Ship Investment Company LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C2030,Emirates Shipping Agencies,UNITED ARAB EMIRATES,Unassigned,Potential
C1182,EMIRATES SHIPPING LINES,UNITED ARAB EMIRATES,Unassigned,Potential
C1870,Emirates Shipping LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1884,Emirates Telecommunications & Marine Services,UNITED ARAB EMIRATES,Unassigned,Potential
C1886,Emirates Trading Agency LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C0053,EMM II PTE LTD,SINGAPORE,KAREN,Potential
V0756,Emperor Shipping Lines LLC,,Unassigned,Potential
C1393,Empremar,CHILE,Unassigned,Potential
C1491,EMR Group,UNITED KINGDOM,Unassigned,Potential
C2665,ENACOL S.A.,,Unassigned,Potential
C1545,EnBW Trading GmbH,GERMANY,Unassigned,Potential
C2561,ENDESA ENERGIA IBERIA LNG LOGISTICS AND SHIPPING GAS IBERIA,SPAIN,VALERIO,Potential
C1261,ENERGY EXTENDED FZE,UNITED ARAB EMIRATES,Unassigned,Potential
C0621,ENERGY GAS,GEORGIA,Unassigned,Potential
C2176,Energy Petrol,,Unassigned,Potential
C1340,Enesel S.A.,GEORGIA,Unassigned,Potential
C2397,ENG HUA,,Unassigned,Potential
C0054,ENG LEE SHIPPING COMPANY PTE LTD,SINGAPORE,WILL ZHANG,Potential
C1436,Engelhart Commodities Trading Partners,SWITZERLAND,Unassigned,Potential
C2447,ENGEN MAURITIUS,,Unassigned,Potential
C1506,Engie,BELGIUM,Unassigned,Potential
C2498,Eni SpA,ITALY,VALERIO,Potential
C1688,ENOC SUPPLY & TRADING LLC,QATAR,Unassigned,Potential
C2681,ENTERPRISES SHIPPING & TRADING SA,ATHENS,STELLA,Potential
C1412,Epic Gas,UNITED KINGDOM,Unassigned,Potential
C2511,EPIC SHIP MANAGEMENT PTE LTD,SINGAPORE,VALERIO,Potential
C2474,Equatorial Marine Fuel,,Unassigned,Potential
C0055,EQUATORIAL MARINE FUEL MANAGEMENT SVCS PL,,Unassigned,Potential
C2374,ERDEM PETROL,,Unassigned,Potential
C1606,Erik Thun AB,NORWAY,Unassigned,Potential
C1620,ERSHIP ALVARGONZÁLEZ,SPAIN,Unassigned,Potential
C1888,EShips Oldendorff Logistics,UNITED ARAB EMIRATES,Unassigned,Potential
C1505,ESL Shipping,FINLAND,Unassigned,Potential
C1890,Esnaad,UNITED ARAB EMIRATES,Unassigned,Potential
C0282,ESSAR SHIPPING LIMITED,INDIA,Unassigned,Potential
C1278,ESTEVA SHIPPING DMCC,UNITED ARAB EMIRATES,Unassigned,Potential
C1482,Estonian Shipping Company Ltd (ESCO),ESTONIA,Unassigned,Potential
V0597,ESW HK LIMITED,,Unassigned,Potential
C1894,ETA - Ship Management,UNITED ARAB EMIRATES,Unassigned,Potential
C1896,Eta Star House,UNITED ARAB EMIRATES,Unassigned,Potential
C2460,ETEKA,,Unassigned,Potential
C1168,ETHIOPIAN SHIPPING LINES,ETHIOPIA,Unassigned,Potential
C1415,ETS Tour,TURKEY,Unassigned,Potential
C1467,Eucon (Irish container lines),IRELAND,Unassigned,Potential
C0685,EVALEND SHIPPING COMPANY S.A.,GEORGIA,Unassigned,Potential
C2514,EVER GLORY MARITIME COMPANY LTD,CHINA,CHONG HAN,Potential
C1480,Evergas,DENMARK,Unassigned,Potential
C1898,EVERSENDAI OFFSHORE,UNITED ARAB EMIRATES,Unassigned,Potential
C0683,EVRIPOS SHIPMANAGEMENT INCORPORATED,GEORGIA,Unassigned,Potential
C2852,EXCELUBE MARKETING SDN BHD,MALAYSIA,JAIRAJ,Potential
C0057,EXECUTIVE ADUNDANT ASSETS SDN BHD,MALAYSIA,KAREN,Potential
C0402,EXMAR LPG BVBA,BELGIUM,Unassigned,Potential
C1186,EXPRESS FEEDERS,UNITED ARAB EMIRATES,Unassigned,Potential
C1899,Express Offshore Transport (UAE) LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1901,Fabex General Trading L.L.C,UNITED ARAB EMIRATES,Unassigned,Potential
C0708,FAFALIOS LIMITED,UNITED KINGDOM,Unassigned,Potential
C2530,FAIR DEAL,,Unassigned,Potential
C0576,FAIR WELL FISHERY CO LTD,,Unassigned,Potential
C2129,Fairdeal Marine Services LLC,UNITED ARAB EMIRATES,Unassigned,Potential
C1653,Fairfield Chemical Carriers,UNITED STATES OF AMERICA,Unassigned,Potential
V0753,Fairwinds Commercial Brokers DED,,CAN,Potential
C0577,FARSTAD SHIPPING PTE LTD ,,Unassigned,Potential
C0872,FAST BUNKERING,,SATNAM,Potential
C1356,Faversham Shipping,NETHERLANDS,Unassigned,Potential
C0578,FCF FISHERY COMPANY LIMITED,,Unassigned,Potential
C1534,FEDNAV INTERNATIONAL LTD.,CANADA,Unassigned,Potential
C1429,Feedco S.A,SWITZERLAND,Unassigned,Potential
C1902,Felicitas Shipping Inc,UNITED ARAB EMIRATES,Unassigned,Potential
